	D17p7_A2_nuc	D17p7_B7_nuc	D17p7_B8_cyto	D17p7_A3_cyto	D17p7_B9_memb	D17p7_A4_memb	D17p7_B10_insol	D17p7_A5_insol	R2-total-depl	R1-total-depl
FBgn0064116	0	0	0	0	0	0	0	0	0	0
FBgn0064117	0	0	0	0	0	0	0	0	0	0
FBgn0064119	0	0	0	0	0	0	0	0	0	0
FBgn0064123	0	0	0	0	0	0	0	0	0	0
FBgn0064126	6.927615187	4.448636589	3.673138206	4.241878053	2.62033102	3.385491825	2.992030471	3.089376831	3.852614287	3.852614287
FBgn0064225	10850.37729	9960.497323	77150.59487	82080.34032	49213.31033	45125.22054	14515.83583	13618.74542	24548.37666	24548.37666
FBgn0064227	22.51474936	13.34590977	0	0	6.114105713	5.924610694	0.748007618	0	6.742075002	6.742075002
FBgn0064237	1.731903797	0	0	0	0	0	0	0	0	0
FBgn0064766	1106.686526	1076.570055	775.0321614	784.7474398	1633.339669	1844.246672	2105.641444	2193.45755	1658.068874	1658.068874
FBgn0064912	0	0	0	0	0	0.846372956	0	0	0	0
FBgn0065032	6.927615187	11.8630309	5.509707308	4.241878053	6.987549386	5.924610694	8.228083795	6.178753662	4.815767859	4.815767859
FBgn0065035	368.8955087	308.4388035	196.512894	180.2798172	227.095355	220.9033416	483.2129211	472.6746551	422.824418	422.824418
FBgn0065046	1653.968126	1304.933399	1445.379884	1088.041721	89.09125467	96.48651702	21.69222092	22.39798202	434.8638376	434.8638376
FBgn0065047	29629.41015	22244.66582	15067.21292	10587.72762	1064.727838	1352.503984	233.3783767	221.6627876	5395.104732	5395.104732
FBgn0065048	29632.87396	22246.1487	15065.37635	10587.72762	1064.727838	1351.657611	233.3783767	221.6627876	5394.141579	5394.141579
FBgn0065051	17.31903797	8.897273178	7.346276411	4.241878053	3.493774693	4.231864781	0.748007618	0	2.407883929	2.407883929
FBgn0065053	3.463807593	4.448636589	1.836569103	0	0	0	0	0	1.926307143	1.926307143
FBgn0065055	732.595306	563.4939679	112.0307153	95.44225619	26.2033102	27.93030756	5.236053324	4.634065247	151.2151108	151.2151108
FBgn0065057	0	0	0	0	0	0	0	0	0	0
FBgn0065058	0	1.482878863	14.69255282	19.08845124	0.873443673	1.692745913	0	0	0.963153572	0.963153572
FBgn0065059	0	0	0	0	0	0	0	0	0	0
FBgn0065064	9447.535211	7777.699636	12573.15208	12645.03848	591.3213668	745.6545745	44.13244945	20.0809494	2339.500026	2339.500026
FBgn0065066	0	0	0	0	0	0	0	0	0	0
FBgn0065070	0	0	0	0	0	0	0	0	0.481576786	0.481576786
FBgn0065071	0	0	1.836569103	8.483756106	0.873443673	0.846372956	0	0	0.963153572	0.963153572
FBgn0065073	263.2493771	253.5722856	438.9400156	462.3647078	54.15350774	55.01424216	1.496015236	3.861721039	83.31278396	83.31278396
FBgn0065076	1.731903797	1.482878863	3.673138206	8.483756106	0.873443673	0	0.748007618	0	0.963153572	0.963153572
FBgn0065080	0	0	0	0	0	0	0	0	0	0
FBgn0065081	0	0	0	0	0	0	0	0	0	0
FBgn0065083	0	0	0	0	0	0	0	0	0	0
FBgn0065084	0	0	0	0	0	0	0	0	0	0
FBgn0065087	0	0	0	0	0	0	0	0	0	0
FBgn0065088	0	0	0	0	0	0	0	0	0	0
FBgn0065092	0	0	0	0	0	0	0	0	0	0
FBgn0065094	0	0	0	0	0	0	0	0	0	0
FBgn0065095	0	0	0	0	0	0	0	0	0	0
FBgn0065096	0	0	0	0	0	0	0	0	0	0
FBgn0065097	0	0	0	0	0	0	0	0	0	0
FBgn0065098	137483.7191	114466.3852	63712.41875	57598.34114	21065.71451	28522.76863	7971.517183	9162.319337	31721.94446	31721.94446
FBgn0065099	40103.96432	31635.73766	2240713.48	1925360.876	142898.8787	147901.9814	2918.725725	2924.095171	62165.30256	62165.30256
FBgn0065100	0	0	0	0	0	0	0	0	0	0
FBgn0065101	0	0	0	0	0	0	0	0	0	0
FBgn0065102	0	0	0	0	0	0	0	0	0	0
FBgn0065104	0	0	0	0	0	0	0	0	0	0
FBgn0065105	0	0	0	0	0	0	0	0	0	0
FBgn0065107	0	0	0	0	0	0	0	0	0	0
FBgn0065108	5.19571139	2.965757726	0	2.120939026	0	0.846372956	0.748007618	4.634065247	1.926307143	1.926307143
FBgn0065109	6.927615187	4.448636589	0	0	0	0	2.244022853	0.772344208	1.926307143	1.926307143
FBgn0065110	5.19571139	0	0	0	0.873443673	0	0	0	0.481576786	0.481576786
FBgn0066084	12412.55451	12797.24459	56268.80417	60648.25146	34816.33826	34537.94123	15907.13	13228.71159	31287.5622	31287.5622
FBgn0066101	223.4155898	183.876979	187.3300485	150.5866709	85.59747998	83.79092267	89.76091413	84.18551865	118.4678893	118.4678893
FBgn0066114	999.3084907	1051.361114	1579.449428	1622.518355	1345.103257	1375.356054	718.8353207	633.3222504	1093.660881	1093.660881
FBgn0066292	13.85523037	8.897273178	1.836569103	6.362817079	6.987549386	4.231864781	2.244022853	2.317032623	2.889460715	2.889460715
FBgn0066293	5.19571139	5.931515452	0	0	0	1.692745913	0	0	0.481576786	0.481576786
FBgn0066303	0	0	0	0	0	0	0	0	0	0
FBgn0066304	0	0	0	0	0	0	0	0	0	0
FBgn0066365	1.731903797	1.482878863	3.673138206	0	0.873443673	0.846372956	1.496015236	0	0	0
FBgn0067052	3.463807593	0	0	0	0	0	0	0	0	0
FBgn0067102	386.2145467	458.2095687	280.9950727	243.907988	338.8961452	365.6331171	374.0038089	344.4655167	345.2905555	345.2905555
FBgn0067311	0	0	0	0	0	0	0	0	0	0
FBgn0067312	0	0	1.836569103	0	0	0	0	0	0	0
FBgn0067317	5.19571139	7.414394315	1.836569103	6.362817079	1.746887346	1.692745913	0.748007618	2.317032623	2.407883929	2.407883929
FBgn0067407	0	0	0	0	0	0	0	0	0	0
FBgn0067622	0	0	0	0	0	0	0	0	0	0
FBgn0067628	161.0670531	183.876979	211.2054468	243.907988	172.9418473	194.6657799	134.6413712	139.0219574	145.9177661	145.9177661
FBgn0067629	112.5737468	155.7022806	89.99188604	82.71662203	118.7883396	99.02563588	175.0337826	206.9882477	185.4070626	185.4070626
FBgn0067779	4807.76494	4026.016113	495.8736578	485.6950371	977.3834704	831.984616	2343.507866	2274.553692	1957.609635	1957.609635
FBgn0067782	0	0	0	0	0	0	0	0	0	0
FBgn0067783	96.98661262	88.97273178	209.3688777	197.2473295	186.0435024	196.3585259	118.9332112	132.0708595	120.3941965	120.3941965
FBgn0067861	1.731903797	4.448636589	1.836569103	4.241878053	4.367218366	1.692745913	1.496015236	4.634065247	1.926307143	1.926307143
FBgn0067864	685.8339035	708.8160965	512.4027797	525.9928786	920.6096316	995.3345966	1691.993231	1900.739095	929.4431967	929.4431967
FBgn0067903	0	0	0	0	0	0	0	0	0	0
FBgn0067905	0	1.482878863	0	0	0	0	0	0	0	0
FBgn0069056	10.39142278	13.34590977	12.85598372	23.33032929	15.72198612	16.92745913	4.488045707	3.089376831	11.55784286	11.55784286
FBgn0069242	1231.383599	1171.474302	3454.586482	3412.590894	1256.885446	1585.256547	669.4668179	581.5751884	1189.494661	1189.494661
FBgn0069354	62.34853668	63.76379111	18.36569103	14.84657319	17.46887346	11.00284843	5.236053324	3.861721039	20.22622501	20.22622501
FBgn0069913	5.19571139	0	1.836569103	0	0	0	0	0	0	0
FBgn0069923	67.54424807	75.62682201	165.2912193	212.0939026	92.58502936	101.5647548	149.6015236	97.31537018	187.8149465	187.8149465
FBgn0069938	329.0617214	335.130623	852.1680637	661.7329763	155.4729738	125.2631975	44.88045707	36.30017776	105.4653161	105.4653161
FBgn0069969	31.17426834	37.07197157	18.36569103	16.96751221	11.35476775	11.84922139	9.724099031	4.634065247	12.03941965	12.03941965
FBgn0069973	83.13138224	66.72954883	841.1486491	973.5110131	455.9375974	544.2178109	163.0656607	170.6880699	168.5518751	168.5518751
FBgn0069977	25.97855695	17.79454636	38.56795116	25.45126832	17.46887346	27.0839346	23.18823615	10.81281891	25.52356965	25.52356965
FBgn0082582	876.3433211	815.5833746	815.4366817	818.6824642	1198.36472	974.1752727	1380.074055	1380.179099	870.2092521	870.2092521
FBgn0082585	432.9759492	413.7232028	56.93364219	33.93502442	62.88794447	47.39688555	50.11651039	49.4300293	86.20224467	86.20224467
FBgn0082598	1960.515098	2021.16389	1610.671103	1989.440807	2911.187763	2141.323579	3167.812261	3002.101936	3168.775251	3168.775251
FBgn0082831	1931.072733	1948.502826	738.3007793	685.0633055	1682.252515	1829.858331	2811.760635	2966.574102	709.3626056	709.3626056
FBgn0082919	0	0	0	0	0	0	0	0	0	0
FBgn0082922	5455.49696	5138.17526	1612.507672	1389.215062	191.2841644	227.6743252	99.48501316	99.6324028	895.2512449	895.2512449
FBgn0082923	148.9437265	192.7742522	53.26050398	10.60469513	2.62033102	13.5419673	1.496015236	1.544688416	47.6761018	47.6761018
FBgn0082924	0	0	0	0	0	0	0	0	0	0
FBgn0082925	221.683686	301.0244092	73.46276411	46.66065858	12.22821143	8.463729563	1.496015236	0.772344208	52.97344645	52.97344645
FBgn0082926	1.731903797	7.414394315	0	0	0	0	0	0	1.444730358	1.444730358
FBgn0082927	0	0	0	0	0	0	0	0	0	0
FBgn0082928	0	0	0	0	0	0	0	0	0	0
FBgn0082929	0	1.482878863	0	0	0	0	0	0	0.963153572	0.963153572
FBgn0082930	0	0	0	0	0	0	0	0	0	0
FBgn0082931	15.58713417	31.14045612	0	0	0	0	0	0	3.852614287	3.852614287
FBgn0082932	0	0	0	0	0	0	0	0	0	0
FBgn0082933	0	0	0	0	0	0	0	0	0	0
FBgn0082934	0	0	0	0	0	0	0	0	0	0
FBgn0082935	0	0	0	0	0	0	0	0	0	0
FBgn0082936	0	0	0	0	0	0	0	0	0	0
FBgn0082937	15.58713417	26.69181953	9.182845514	23.33032929	0	0	1.496015236	0.772344208	11.55784286	11.55784286
FBgn0082938	0	0	0	0	0	0	0	0	0	0
FBgn0082939	0	0	0	0	0	0	0	0	0	0
FBgn0082940	0	0	0	0	0	0	0	0	0	0
FBgn0082941	3.463807593	4.448636589	1.836569103	0	0	0	0	0	0.481576786	0.481576786
FBgn0082942	1.731903797	0	0	0	0	0	0	0	0	0
FBgn0082943	0	0	0	0	0	0	0	0	0	0
FBgn0082944	0	0	0	0	0	0	0	0	0	0
FBgn0082945	0	5.931515452	0	0	0	0	0	0	0.481576786	0.481576786
FBgn0082946	0	0	0	0	0	0	0	0	0	0
FBgn0082947	0	0	0	0	0	0	0	0	0	0
FBgn0082948	0	0	0	0	0	0	0	0	0	0
FBgn0082949	0	1.482878863	0	0	0	0	0	0	0	0
FBgn0082950	0	0	0	0	0	0	0	0	0.963153572	0.963153572
FBgn0082951	1.731903797	0	0	0	0.873443673	0	0	0	0	0
FBgn0082952	1.731903797	0	0	0	0	0	0	0	1.444730358	1.444730358
FBgn0082953	10.39142278	4.448636589	1.836569103	0	2.62033102	2.539118869	0	0.772344208	4.334191073	4.334191073
FBgn0082954	1193.281716	1023.186415	75.29933322	65.74910982	9.607880406	11.00284843	2.992030471	3.089376831	194.0754447	194.0754447
FBgn0082957	1778.665199	1825.42388	128.5598372	108.1678903	37.55807795	26.23756164	7.480076178	8.495786285	418.4902269	418.4902269
FBgn0082958	446.8311795	465.623963	58.77021129	40.2978415	6.114105713	14.38834026	6.73206856	1.544688416	91.49958932	91.49958932
FBgn0082959	576.7239643	658.3982152	78.97247142	53.02347566	20.08920448	13.5419673	5.236053324	4.634065247	143.5098822	143.5098822
FBgn0082960	613.093944	591.6686663	49.58736578	50.90253664	19.21576081	33.00854529	10.47210665	4.634065247	150.733534	150.733534
FBgn0082961	145.4799189	191.2913733	49.58736578	31.8140854	2.62033102	6.77098365	0.748007618	1.544688416	48.15767859	48.15767859
FBgn0082962	462.4183137	450.7951744	95.50159335	78.47474398	23.58297918	22.00569686	2.992030471	2.317032623	121.8389268	121.8389268
FBgn0082963	1981.297943	1640.064022	42.24108936	38.17690248	6.114105713	7.617356607	3.740038089	6.178753662	160.3650697	160.3650697
FBgn0082966	1581.228166	1594.094778	207.5323086	173.9170002	44.54562734	47.39688555	8.976091413	6.178753662	268.7198465	268.7198465
FBgn0082967	779.3567085	809.6518592	139.5792518	114.5307074	25.32986652	38.93315599	6.73206856	6.95109787	207.0780179	207.0780179
FBgn0082968	12.12332658	20.76030408	5.509707308	4.241878053	0.873443673	0	0	0	7.223651788	7.223651788
FBgn0082969	19.05094176	23.72606181	3.673138206	6.362817079	0.873443673	0	0	0.772344208	6.742075002	6.742075002
FBgn0082970	43.29759492	53.38363907	1.836569103	4.241878053	0.873443673	0.846372956	0	0	12.03941965	12.03941965
FBgn0082971	206.0965518	243.1921335	33.05824385	19.08845124	9.607880406	0.846372956	2.244022853	2.317032623	43.34191073	43.34191073
FBgn0082972	27.71046075	54.86651793	7.346276411	8.483756106	0.873443673	1.692745913	0	0.772344208	10.59468929	10.59468929
FBgn0082973	770.6971895	750.3367047	117.5404226	57.26535371	25.32986652	17.77383208	2.992030471	3.089376831	184.443909	184.443909
FBgn0082974	786.2843237	800.754586	49.58736578	40.2978415	4.367218366	5.078237738	2.244022853	2.317032623	137.7309608	137.7309608
FBgn0082975	278.8365113	336.6135019	16.52912193	21.20939026	3.493774693	7.617356607	0.748007618	0.772344208	80.42332324	80.42332324
FBgn0082976	403.5335846	355.8909271	23.87539834	38.17690248	19.21576081	15.23471321	2.244022853	0.772344208	115.5784286	115.5784286
FBgn0082978	554.2092149	542.7336639	119.3769917	65.74910982	13.1016551	24.54481573	3.740038089	3.861721039	130.9888858	130.9888858
FBgn0082979	209.5603594	155.7022806	40.40452026	27.57220734	6.987549386	3.385491825	0.748007618	0.772344208	59.71552145	59.71552145
FBgn0082980	578.4558681	682.124277	34.89481295	31.8140854	4.367218366	8.463729563	1.496015236	4.634065247	130.9888858	130.9888858
FBgn0082981	39.83378732	40.0377293	7.346276411	4.241878053	0.873443673	1.692745913	0	0	10.1131125	10.1131125
FBgn0082983	0	0	0	0	0	0	0	0	0	0
FBgn0082986	862.4880908	1029.117931	236.9174143	207.8520246	35.8111906	37.24041008	5.984060942	2.317032623	188.2965233	188.2965233
FBgn0082987	72.73995946	100.8357627	27.54853654	19.08845124	2.62033102	4.231864781	0	0.772344208	25.04199287	25.04199287
FBgn0082988	1835.818025	1648.961296	9.182845514	10.60469513	2.62033102	3.385491825	0.748007618	0.772344208	284.6118804	284.6118804
FBgn0082989	45.02949871	41.52060816	0	2.120939026	0	0	0	0	9.149958932	9.149958932
FBgn0082990	0	0	0	0	0	0	0	0	0	0
FBgn0082993	1.731903797	0	0	0	0	0	0	0	0	0
FBgn0082994	859.0242832	879.3471658	224.0614305	165.4332441	27.07675387	27.93030756	4.488045707	3.861721039	214.7832465	214.7832465
FBgn0082995	1459.994901	1258.964155	132.2329754	91.20037814	16.59542979	24.54481573	5.984060942	6.178753662	346.253709	346.253709
FBgn0082997	31.17426834	13.34590977	3.673138206	0	3.493774693	2.539118869	0	0	5.77892143	5.77892143
FBgn0082998	19.05094176	16.31166749	5.509707308	0	1.746887346	2.539118869	0	0	7.223651788	7.223651788
FBgn0082999	658.1234427	605.0145761	170.8009266	110.2888294	22.7095355	39.77952895	4.488045707	4.634065247	107.3916232	107.3916232
FBgn0083000	661.5872503	459.6924475	62.4433495	76.35380495	10.48132408	20.31295095	8.228083795	2.317032623	106.9100465	106.9100465
FBgn0083001	2441.984353	2369.640423	299.3607638	169.6751221	44.54562734	52.47512329	8.228083795	9.268130493	324.1011769	324.1011769
FBgn0083003	2114.654536	1985.574798	75.29933322	95.44225619	8.734436732	16.08108617	3.740038089	2.317032623	291.8355322	291.8355322
FBgn0083004	1674.750971	1637.098265	18.36569103	61.50723177	8.734436732	9.310102519	5.236053324	1.544688416	339.9932108	339.9932108
FBgn0083005	609.6301364	600.5659395	80.80904052	57.26535371	26.2033102	22.00569686	2.992030471	4.634065247	150.2519572	150.2519572
FBgn0083006	53.6890177	44.48636589	14.69255282	12.72563416	6.114105713	0.846372956	0	0	12.03941965	12.03941965
FBgn0083007	1991.689366	1877.324641	115.7038535	123.0144635	23.58297918	22.00569686	9.724099031	7.723442078	279.7961126	279.7961126
FBgn0083008	1285.072617	1306.416278	167.1277884	197.2473295	41.92529632	42.31864781	11.22011427	3.861721039	238.8620858	238.8620858
FBgn0083009	209.5603594	172.0139481	38.56795116	25.45126832	13.97509877	5.078237738	3.740038089	0.772344208	38.52614287	38.52614287
FBgn0083010	4369.593279	3784.306858	102.8478698	67.87004885	47.16595836	33.00854529	14.96015236	17.76391678	595.2289073	595.2289073
FBgn0083011	1267.753579	1064.707024	47.75079667	33.93502442	16.59542979	14.38834026	4.488045707	5.406409454	228.7489733	228.7489733
FBgn0083012	462.4183137	459.6924475	45.91422757	36.05596345	16.59542979	14.38834026	2.244022853	0.772344208	75.1259786	75.1259786
FBgn0083013	1472.118227	1479.913105	161.618081	148.4657319	21.83609183	30.46942643	3.740038089	5.406409454	274.9803447	274.9803447
FBgn0083014	88.32709363	117.1474302	40.40452026	38.17690248	2.62033102	3.385491825	0.748007618	0	30.8209143	30.8209143
FBgn0083015	2069.625037	2013.749496	106.521008	114.5307074	9.607880406	11.00284843	5.236053324	1.544688416	376.5930466	376.5930466
FBgn0083016	105.6461316	198.7057676	38.56795116	10.60469513	7.860993059	3.385491825	0.748007618	1.544688416	33.22879823	33.22879823
FBgn0083017	36.36997973	35.58909271	1.836569103	6.362817079	0.873443673	1.692745913	0	0	15.89203393	15.89203393
FBgn0083018	34.63807593	31.14045612	5.509707308	6.362817079	0	0.846372956	0	0.772344208	11.07626608	11.07626608
FBgn0083020	157.6032455	121.5960668	1.836569103	4.241878053	0	0	0.748007618	0	35.15510537	35.15510537
FBgn0083021	32.90617214	20.76030408	1.836569103	0	0.873443673	0	0	0	11.55784286	11.55784286
FBgn0083022	0	0	0	0	0	0	0	0	0	0
FBgn0083023	140.2842075	157.1851595	11.01941462	25.45126832	3.493774693	3.385491825	0.748007618	0.772344208	32.74722144	32.74722144
FBgn0083024	8.659518984	2.965757726	1.836569103	2.120939026	0	0.846372956	0	0.772344208	0.963153572	0.963153572
FBgn0083025	670.2467693	605.0145761	16.52912193	40.2978415	4.367218366	4.231864781	4.488045707	0.772344208	120.8757733	120.8757733
FBgn0083026	32.90617214	25.20894067	1.836569103	2.120939026	0	0.846372956	0	0.772344208	9.631535717	9.631535717
FBgn0083027	3656.048915	3213.398496	646.4723242	409.3412321	118.7883396	129.4950623	23.93624377	22.39798202	599.5630984	599.5630984
FBgn0083028	6.927615187	13.34590977	5.509707308	2.120939026	0.873443673	0	1.496015236	0	1.444730358	1.444730358
FBgn0083029	72.73995946	56.34939679	11.01941462	12.72563416	0.873443673	2.539118869	0.748007618	0	21.67095536	21.67095536
FBgn0083030	60.61663288	50.41788134	1.836569103	19.08845124	1.746887346	0	0	0.772344208	14.92888036	14.92888036
FBgn0083031	25.97855695	35.58909271	1.836569103	6.362817079	0	0	0	0.772344208	10.1131125	10.1131125
FBgn0083032	10.39142278	22.24318294	1.836569103	0	1.746887346	0	0	0	3.371037501	3.371037501
FBgn0083033	1.731903797	5.931515452	0	2.120939026	0.873443673	0	0.748007618	0	0.963153572	0.963153572
FBgn0083034	8.659518984	17.79454636	0	2.120939026	0.873443673	0	0	0.772344208	7.705228574	7.705228574
FBgn0083035	86.59518984	71.17818542	5.509707308	8.483756106	0	5.924610694	0	0	27.44987679	27.44987679
FBgn0083036	58.88472909	54.86651793	12.85598372	10.60469513	3.493774693	5.924610694	0.748007618	0.772344208	19.26307143	19.26307143
FBgn0083037	13.85523037	19.27742522	3.673138206	2.120939026	2.62033102	1.692745913	0	0.772344208	5.297344645	5.297344645
FBgn0083038	154.1394379	123.0789456	31.22167475	46.66065858	4.367218366	3.385491825	0.748007618	1.544688416	45.74979466	45.74979466
FBgn0083039	39.83378732	44.48636589	9.182845514	12.72563416	0.873443673	1.692745913	0.748007618	0	10.1131125	10.1131125
FBgn0083040	11951.8681	10030.19263	479.3445358	453.8809517	40.17840897	50.78237738	26.18026662	21.62563782	1431.727784	1431.727784
FBgn0083041	5263.255638	4454.568104	479.3445358	434.7925004	48.03940203	50.78237738	20.9442133	19.30860519	755.1124002	755.1124002
FBgn0083042	1198.477427	911.9705007	78.97247142	50.90253664	8.734436732	13.5419673	3.740038089	3.861721039	129.5441554	129.5441554
FBgn0083044	12.12332658	8.897273178	1.836569103	0	0	1.692745913	0	0.772344208	5.297344645	5.297344645
FBgn0083045	166.2627645	149.7707652	78.97247142	65.74910982	6.114105713	11.00284843	0.748007618	0.772344208	34.67352858	34.67352858
FBgn0083046	469.3459289	476.004115	260.7928126	190.8845124	23.58297918	25.39118869	3.740038089	3.089376831	114.615275	114.615275
FBgn0083047	1918.949407	1648.961296	154.2718046	118.7725855	19.21576081	16.92745913	7.480076178	4.634065247	281.7224197	281.7224197
FBgn0083048	5552.483572	5041.788134	280.9950727	180.2798172	22.7095355	35.54766416	10.47210665	13.90219574	805.6779628	805.6779628
FBgn0083049	474.5416403	493.7986614	51.42393488	53.02347566	8.734436732	5.078237738	0.748007618	1.544688416	109.7995072	109.7995072
FBgn0083050	857.2923794	861.5526194	69.78962591	42.41878053	5.240662039	11.84922139	1.496015236	5.406409454	149.2888036	149.2888036
FBgn0083053	1198.477427	1012.806263	249.773398	169.6751221	41.05185264	45.70413964	5.236053324	6.178753662	247.0488912	247.0488912
FBgn0083054	1425.356825	1229.306577	251.6099671	231.1823539	57.64728243	44.85776668	7.480076178	9.268130493	266.7935394	266.7935394
FBgn0083055	275.3727037	314.370319	22.03882923	23.33032929	3.493774693	1.692745913	0.748007618	0	46.23137144	46.23137144
FBgn0083057	4501.217968	4091.262783	293.8510565	190.8845124	23.58297918	33.00854529	8.976091413	6.178753662	591.376293	591.376293
FBgn0083058	13572.93005	11066.72495	831.9658036	640.523586	84.7240363	137.9587919	26.18026662	42.47893143	1629.655843	1629.655843
FBgn0083068	3.463807593	26.69181953	27.54853654	50.90253664	29.69708489	30.46942643	11.22011427	15.44688416	19.26307143	19.26307143
FBgn0083120	86.59518984	86.00697405	214.878585	173.9170002	94.33191671	93.10102519	47.12447992	56.38112717	68.38390359	68.38390359
FBgn0083121	17.31903797	17.79454636	27.54853654	25.45126832	25.32986652	26.23756164	17.20417521	11.58516312	8.18680536	8.18680536
FBgn0083123	498.7882935	504.1788134	264.4659508	260.8755003	179.9293967	137.1124189	88.2648989	57.92581558	336.6221733	336.6221733
FBgn0083124	142.0161113	126.0447034	475.6713976	447.5181346	248.0580032	220.9033416	35.15635804	30.89376831	103.0574322	103.0574322
FBgn0083141	0	2.965757726	0	4.241878053	0.873443673	0	0	0	0.481576786	0.481576786
FBgn0083167	618.2896554	630.2235168	5245.241358	5718.051615	2377.513679	2735.477395	1058.430779	971.6090134	1541.045715	1541.045715
FBgn0083228	0	1.482878863	0	0	0.873443673	0	0	0	0.481576786	0.481576786
FBgn0083919	334.2574328	427.0691125	284.6682109	233.3032929	372.0870048	382.5605762	395.6960298	356.823024	97.27851075	97.27851075
FBgn0083936	0	0	0	0	0	0	0	0	0	0
FBgn0083938	0	0	0	0	0	0	0	0	0	0
FBgn0083940	244.1984353	237.2606181	317.7264548	265.1173783	144.1182061	121.0313327	82.28083795	94.22599335	130.507309	130.507309
FBgn0083941	0	0	0	0	0	0	0	0	0	0
FBgn0083942	0	0	0	0	0	0	0	0	0	0
FBgn0083943	0	0	0	0	0	0	0	0	0	0
FBgn0083945	0	0	1.836569103	0	0	0	0	0	0.481576786	0.481576786
FBgn0083946	1.731903797	0	3.673138206	0	0.873443673	0	0	0.772344208	0	0
FBgn0083949	1.731903797	0	3.673138206	2.120939026	0	0	0	0	0	0
FBgn0083950	0	2.965757726	5.509707308	2.120939026	1.746887346	1.692745913	0	0.772344208	0.481576786	0.481576786
FBgn0083951	19.05094176	20.76030408	12.85598372	10.60469513	6.987549386	0	0	1.544688416	5.77892143	5.77892143
FBgn0083952	51.9571139	54.86651793	363.6406824	262.9964393	158.0933049	147.2688944	62.08463227	67.19394607	99.68639468	99.68639468
FBgn0083953	90.05899743	86.00697405	580.3558365	545.0813298	236.7032355	253.9118869	107.713097	111.9899101	178.1834108	178.1834108
FBgn0083956	214.7560708	194.2571311	45.91422757	31.8140854	42.79873999	44.85776668	109.2091122	94.99833755	126.1731179	126.1731179
FBgn0083959	1283.340713	1269.344307	907.2651368	816.5615252	416.6326321	503.591909	845.2486081	776.2059288	626.5313984	626.5313984
FBgn0083960	105.6461316	88.97273178	34.89481295	14.84657319	20.96264816	15.23471321	5.236053324	10.0404747	32.26564465	32.26564465
FBgn0083961	110.841843	88.97273178	964.198779	1058.348574	293.4770742	356.3230146	267.7867272	272.6375053	211.8937858	211.8937858
FBgn0083962	2267.06207	2178.34905	4776.916236	4265.208382	2475.33937	2550.96809	3238.124977	3130.311074	2044.775033	2044.775033
FBgn0083963	0	0	5.509707308	4.241878053	0	0	0	0	0	0
FBgn0083965	1.731903797	0	0	0	0.873443673	0	0	0	0	0
FBgn0083966	0	0	0	0	0	0	0	0	0	0
FBgn0083967	0	0	0	0	0	0	0	0	0	0
FBgn0083968	396.6059694	404.8259296	2273.672549	2422.112368	1081.323267	1096.052978	834.7765014	718.2801132	1024.313824	1024.313824
FBgn0083969	1418.429209	1521.433713	538.1147471	405.0993541	932.837843	853.1439399	1411.490375	1278.229664	1174.565781	1174.565781
FBgn0083970	107.3780354	77.10970088	44.07765847	46.66065858	62.88794447	58.39973398	101.729036	94.99833755	87.64697503	87.64697503
FBgn0083971	0	0	0	0	0	0	0	0	0	0
FBgn0083972	3.463807593	1.482878863	14.69255282	16.96751221	6.114105713	5.924610694	0	1.544688416	2.407883929	2.407883929
FBgn0083973	91.79090123	100.8357627	0	8.483756106	6.987549386	5.924610694	5.984060942	3.861721039	17.81834108	17.81834108
FBgn0083974	0	0	0	0	0.873443673	0	0.748007618	0	0.963153572	0.963153572
FBgn0083975	8.659518984	4.448636589	1.836569103	8.483756106	1.746887346	2.539118869	0.748007618	0.772344208	5.297344645	5.297344645
FBgn0083976	0	0	0	0	0	0	0	0	0	0
FBgn0083977	154.1394379	183.876979	16.52912193	10.60469513	12.22821143	22.00569686	8.228083795	10.0404747	33.22879823	33.22879823
FBgn0083978	5.19571139	7.414394315	1.836569103	0	1.746887346	1.692745913	0	0.772344208	2.407883929	2.407883929
FBgn0083979	0	0	0	0	0	0	0	0	0	0
FBgn0083980	0	0	0	0	0	0	0	0	0	0
FBgn0083981	0	2.965757726	0	2.120939026	0.873443673	0	2.244022853	0.772344208	0.963153572	0.963153572
